"id","airport_type","name","country","city","iso_region","municipality","gps_code","iata_code","altitude","continent","local_code","coordinates"
4866,closed,Margarima Airport,PG,Margarima,PG-SHM,"","",MGG,"7291",OC,"","143.3595, -5.979"
4867,large_airport,La Aurora Airport,GT,Guatemala City,GT-GU,"",MGGT,GUA,"4952",NA,"","-90.527496, 14.5833"
4868,small_airport,Huehuetenango Airport,GT,Huehuetenango,GT-HU,"",MGHT,HUG,"6375",NA,"","-91.46240234375, 15.327400207519531"
4869,closed,Matagorda Island Air Force Base,US,Matagorda Island,US-TX,"","",MGI,"7",NA,"","-96.464, 28.323"
4870,small_airport,Melchor de Mencos Airport,GT,Melchor de Mencos,GT-PE,"","",MCR,"4670",NA,"","-89.1522216797, 17.0686092377"
4871,small_airport,Manga Airport,PG,Manga Mission,PG-NIK,"","",MGP,"60",OC,MNA,"153.0186, -4.147"
4872,medium_airport,Puerto Barrios Airport,GT,Puerto Barrios,GT-IZ,"",MGPB,PBR,"33",NA,"","-88.583801, 15.7309"
4873,small_airport,PoptÃºn Airport,GT,PoptÃºn,GT-PE,"",MGPP,PON,"1801",NA,"","-89.41609954834, 16.325799942017"
4874,small_airport,Santa Cruz del Quiche Airport,GT,Santa Cruz del Quiche,GT-QC,"",MGQC,AQB,"6631",NA,"","-91.15059661865234, 15.012200355529785"
4875,small_airport,Quezaltenango Airport,GT,Quezaltenango,GT-QZ,"",MGQZ,AAZ,"7779",NA,"","-91.501999, 14.8656"
4876,medium_airport,Rubelsanto Airport,GT,Rubelsanto,GT-AV,"",MGRB,RUV,"426",NA,"","-90.44529724121094, 15.991999626159668"
4877,small_airport,Las Vegas Airport,GT,Rio Dulce,GT-IZ,"",MGRD,LCF,"28",NA,"","-88.961763, 15.668363"
4878,medium_airport,Retalhuleu Airport,GT,Retalhuleu,GT-RE,"",MGRT,RER,"656",NA,"","-91.69730377197266, 14.520999908447266"
4879,medium_airport,San JosÃ© Airport,GT,Puerto San JosÃ©,GT-ES,"",MGSJ,GSJ,"29",NA,"","-90.83580017090001, 13.936200141899999"
4880,medium_airport,Mundo Maya International Airport,GT,San Benito,GT-PE,"",MGMM,FRS,"427",NA,"","-89.86640167239999, 16.913799285899998"
4881,small_airport,Ailuk Airport,MH,Ailuk Island,MH-ALK,"","",AIM,"",OC,"","169.98300170898438, 10.21679973602295"
4882,small_airport,Aur Island Airport,MH,Aur Atoll,MH-AUR,"","",AUL,"",OC,"","171.17300415039062, 8.145279884338379"
4883,small_airport,Enyu Airfield,MH,Bikini Atoll,MH-BIK,"","",BII,"",OC,"","165.565002, 11.5225"
4884,small_airport,Ebadon Airport,MH,Ebadon Island,MH-KWA,"","",EBN,"",OC,"","166.82000732421875, 9.330559730529785"
4885,small_airport,Jabot Airport,MH,Ailinglapalap Atoll,MH-ALL,"","",JAT,"20",OC,"","168.977837563, 7.749774755610001"
4886,small_airport,Jeh Airport,MH,Ailinglapalap Atoll,MH-ALL,"","",JEJ,"10",OC,JEJ,"168.962005615, 7.565350055690001"
4887,small_airport,Kaben Airport,MH,Kaben,MH-MAL,"","",KBT,"",OC,"","170.843994140625, 8.90056037902832"
4888,small_airport,Likiep Airport,MH,Likiep Island,MH-LIK,"","",LIK,"",OC,"","169.307999, 9.82316"
4889,small_airport,Lae Island Airport,MH,Lae Island,MH-LAE,"","",LML,"",OC,"","166.26499938964844, 8.921110153198242"
4890,small_airport,Maloelap Island Airport,MH,Maloelap Island,MH-MAL,"","",MAV,"4",OC,"3N1","171.229995728, 8.70444011688"
4891,small_airport,Mejit Atoll Airport,MH,Mejit Atoll,MH-MEJ,"","",MJB,"5",OC,C30,"170.869, 10.283302"
4892,small_airport,Majkin Airport,MH,Majkin,MH-NMU,"","",MJE,"24",OC,"","168.26576, 7.76291"
4893,small_airport,Namorik Atoll Airport,MH,Namorik Atoll,MH-NMK,"","",NDK,"15",OC,"3N0","168.125, 5.631669998168945"
4894,small_airport,Rongelap Island Airport,MH,Rongelap Island,MH-RON,"","",RNP,"",OC,"","166.886993, 11.1572"
4895,small_airport,Tinak Airport,MH,Arno Atoll,MH-ARN,"","",TIC,"4",OC,N18,"171.91700744628906, 7.13332986831665"
4896,small_airport,Jaluit Airport,MH,Jabor Jaluit Atoll,MH-JAL,"","",UIT,"4",OC,N55,"169.636993, 5.90924"
4897,small_airport,Woja Airport,MH,Woja,MH-ALL,"","",WJA,"",OC,"","168.55, 7.45083333333"
4898,small_airport,Wotje Atoll Airport,MH,Wotje Atoll,MH-WTJ,"","",WTE,"4",OC,N36,"170.238611, 9.458333"
4899,small_airport,Wotho Island Airport,MH,Wotho Island,MH-WTN,"","",WTO,"",OC,"","166.0030059814453, 10.173299789428711"
4900,small_airport,Ahuas Airport,HN,Ahuas,HN-GD,"",MHAH,AHS,"249",NA,"","-84.352203, 15.4722"
4901,small_airport,Brus Laguna Airport,HN,Brus Laguna,HN-GD,"",MHBL,BHG,"19",NA,"","-84.543602, 15.7631"
4902,small_airport,Catacamas Airport,HN,Catacamas,HN-OL,"",MHCA,CAA,"1489",NA,"","-85.9000015258789, 14.916999816894531"
4903,closed,Colon Airport,HN,Marcala,HN-LP,"",MHMA,MRJ,"1240",NA,"","-88.034447, 14.161944"
4904,small_airport,Carta Airport,HN,La UniÃ³n,HN-OL,"",MHCR,LUI,"2625",NA,"","-86.692334, 15.033192"
4905,small_airport,Coyoles Airport,HN,Coyoles,HN-YO,"",MHCS,CYL,"492",NA,"","-86.675278, 15.445556"
4906,small_airport,Cauquira Airport,HN,Cauquira,HN-GD,"",MHCU,CDD,"21",NA,"","-83.591667, 15.316667"
4907,small_airport,El ArrayÃ¡n Airport,HN,Olanchito,HN-YO,"",MHOA,OAN,"722",NA,"","-86.574722, 15.505556"
4908,small_airport,Celaque Airport,HN,Gracias,HN-LE,"",MHGS,GAC,"2995",NA,"","-88.595801, 14.573492"
4909,small_airport,Iriona Airport,HN,Iriona,HN-CL,"",MHIR,IRN,"8",NA,"","-85.13722229, 15.939167022700001"
4910,small_airport,Jicalapa Airport,HN,Jicalapa,HN-OL,"",MHJI,GUO,"2133",NA,"","-86.049164, 15.006111"
4911,small_airport,Jutigalpa airport,HN,Jutigalpa,HN-OL,"",MHJU,JUT,"1314",NA,"","-86.22029876708984, 14.652600288391113"
4912,medium_airport,Goloson International Airport,HN,La Ceiba,HN-AT,"",MHLC,LCE,"39",NA,"","-86.852997, 15.7425"
4913,small_airport,La Esperanza Airport,HN,La Esperanza,HN-IN,"",MHLE,LEZ,"5475",NA,"","-88.175003, 14.291111"
4914,medium_airport,RamÃ³n Villeda Morales International Airport,HN,San Pedro Sula,HN-CR,"",MHLM,SAP,"91",NA,"","-87.923599, 15.4526"
4915,small_airport,Hooker County Airport,US,Mullen,US-NE,"",KMHN,MHN,"3260",NA,"84NE","-101.059113, 42.042155"
4916,medium_airport,La Laguna Airport,HN,Guanaja,HN-IB,"",MHNJ,GJA,"49",NA,"","-85.906601, 16.4454"
4917,small_airport,Palacios Airport,HN,Palacios,HN-GD,"",MHPC,PCH,"18",NA,"","-84.941391, 15.955"
4918,small_airport,Puerto Lempira Airport,HN,Puerto Lempira,HN-GD,"",MHPL,PEU,"33",NA,"","-83.781197, 15.2622"
4919,medium_airport,Juan Manuel Galvez International Airport,HN,Roatan Island,HN-IB,"",MHRO,RTB,"39",NA,"","-86.523003, 16.316799"
4920,closed,Santa Rosa de CopÃ¡n Airport,HN,Santa Rosa de CopÃ¡n,HN-CP,"",MHSR,SDH,"3564",NA,"","-88.775021, 14.777889"
4921,small_airport,CopÃ¡n Ruinas Airport,HN,CopÃ¡n Ruinas,HN-CP,"",MHRU,RUY,"2336",NA,"","-89.007837, 14.914885"
4922,medium_airport,Coronel Enrique Soto Cano Air Base,HN,Comayagua,HN-CM,"",MHSC,XPL,"2061",NA,"","-87.621201, 14.3824"
4923,medium_airport,Tela Airport,HN,Tela,HN-AT,"",MHTE,TEA,"7",NA,"","-87.4758, 15.7759"
4924,medium_airport,ToncontÃ­n International Airport,HN,Tegucigalpa,HN-FM,"",MHTG,TGU,"3294",NA,"","-87.21720123291016, 14.06089973449707"
4925,medium_airport,Trujillo Airport,HN,Trujillo,HN-CL,"",MHTJ,TJI,"3",NA,"","-85.938202, 15.9268"
4926,small_airport,Sulaco Airport,HN,Sulaco,HN-YO,"",MHUL,SCD,"400",NA,"","-87.26339721679688, 14.90719985961914"
4927,small_airport,Utila Airport,HN,Utila Island,HN-IB,"",MHUT,UII,"29",NA,"","-86.880302, 16.1131"
4928,small_airport,Morehead Airport,PG,Morehead,PG-WPD,"",AYEH,MHY,"100",OC,MHD,"141.644444444, -8.71411111111"
4929,small_airport,Yoro Airport,HN,Yoro,HN-YO,"",MHYR,ORO,"2215",NA,"","-87.135, 15.1275"
4930,small_airport,Mainoru Airstrip,AU,Mainoru,AU-NT,"","",MIZ,"365",OC,"","134.0942, -14.0533"
4931,small_airport,Moki Airport,PG,Moki,PG-MPM,"","",MJJ,"3030",OC,MOKI,"145.2404, -5.7181"
4932,small_airport,Maganja da Costa Airport,MZ,Maganja,MZ-Q,"","",MJS,"215",AF,"","37.5, -17.3087"
4933,medium_airport,Boscobel Aerodrome,JM,Ocho Rios,JM-05,"",MKBS,OCJ,"90",NA,"","-76.96900177001953, 18.404199600219727"
4934,large_airport,Norman Manley International Airport,JM,Kingston,JM-01,"",MKJP,KIN,"10",NA,"","-76.7874984741211, 17.935699462890625"
4935,medium_airport,Sangster International Airport,JM,Montego Bay,JM-08,"",MKJS,MBJ,"4",NA,"","-77.91339874267578, 18.503700256347656"
4936,medium_airport,Ken Jones Airport,JM,Ken Jones,JM-04,"",MKKJ,POT,"20",NA,"","-76.53450012210001, 18.1987991333"
4937,small_airport,Malekolon Airport,PG,Babase Island,PG-NIK,"",AYMV,MKN,"5",OC,MKO,"153.657277778, -4.02343055556"
4938,small_airport,Negril Airport,JM,Negril,JM-09,"",MKNG,NEG,"9",NA,"","-78.33209991455078, 18.34280014038086"
4939,medium_airport,Tinson Pen Airport,JM,Tinson Pen,JM-02,"",MKTP,KTP,"16",NA,"","-76.82379913330078, 17.98859977722168"
4940,small_airport,Mili Island Airport,MH,Mili Island,MH-MIL,"",MLIP,MIJ,"4",OC,"1Q9","171.733002, 6.08333"
4941,small_airport,Malalaua Airport,PG,Malalaua,PG-GPK,"",AYMP,MLQ,"20",OC,MLU,"146.155472222, -8.07138888889"
4942,small_airport,Hinthada Airport,MM,Hinthada,MM-07,"",VYHT,HEB,"32",AS,"","95.4666976929, 17.633329391500002"
4943,small_airport,Cupul Airport,MX,Tizimin,MX-YUC,"",MM72,TZM,"56",NA,MM72,"-88.172918, 21.155716"
4944,large_airport,General Juan N Alvarez International Airport,MX,Acapulco,MX-GRO,"",MMAA,ACA,"16",NA,"","-99.75399780273438, 16.757099151611328"
4945,medium_airport,Del Norte International Airport,MX,"",MX-NLE,"",MMAN,NTR,"1476",NA,ADN,"-100.237, 25.865601"
4946,medium_airport,JesÃºs TerÃ¡n Paredo International Airport,MX,Aguascalientes,MX-AGU,"",MMAS,AGU,"6112",NA,"","-102.318001, 21.705601"
4947,medium_airport,BahÃ­as de Huatulco International Airport,MX,Huatulco,MX-OAX,"",MMBT,HUX,"464",NA,HU1,"-96.262604, 15.7753"
4948,small_airport,Cananea National Airport,MX,Cananea,MX-SON,"",MMCA,CNA,"4921",NA,CNA,"-110.097878, 31.06615"
4949,medium_airport,General Mariano Matamoros Airport,MX,"",MX-MOR,"",MMCB,CVJ,"4277",NA,"","-99.26129913330078, 18.834800720214844"
4950,small_airport,Ciudad AcuÃ±a New International Airport,MX,Ciudad AcuÃ±a,MX-COA,"",MMCC,ACN,"1410",NA,EFN,"-101.098998, 29.332899"
4951,medium_airport,Ciudad del Carmen International Airport,MX,Ciudad del Carmen,MX-CAM,"",MMCE,CME,"10",NA,"","-91.79900360107422, 18.65369987487793"
4952,small_airport,Nuevo Casas Grandes Airport,MX,"",MX-CHH,"",MMCG,NCG,"4850",NA,NCG,"-107.875, 30.3974"
4953,medium_airport,Bachigualato Federal International Airport,MX,CuliacÃ¡n,MX-SIN,"",MMCL,CUL,"108",NA,"","-107.474998474, 24.7644996643"
4954,medium_airport,Chetumal International Airport,MX,Chetumal,MX-ROO,"",MMCM,CTM,"39",NA,"","-88.32679748535156, 18.50469970703125"
4955,medium_airport,Ciudad ObregÃ³n International Airport,MX,Ciudad ObregÃ³n,MX-SON,"",MMCN,CEN,"243",NA,"","-109.83300018310547, 27.39259910583496"
4956,small_airport,San Antonio Copalar Airport,MX,ComitÃ¡n,MX-CHP,"",MMCO,CJT,"5161",NA,"","-92.050598, 16.176701"
4957,medium_airport,Ingeniero Alberto AcuÃ±a Ongay International Airport,MX,Campeche,MX-CAM,"",MMCP,CPE,"34",NA,"","-90.5002975464, 19.816799163800003"
4958,medium_airport,Abraham GonzÃ¡lez International Airport,MX,Ciudad JuÃ¡rez,MX-CHH,"",MMCS,CJS,"3904",NA,"","-106.42900085449219, 31.63610076904297"
4959,medium_airport,Chichen Itza International Airport,MX,Chichen Itza,MX-YUC,"",MMCT,CZA,"102",NA,"","-88.4461975098, 20.6413002014"
4960,medium_airport,General Roberto Fierro Villalobos International Airport,MX,Chihuahua,MX-CHH,"",MMCU,CUU,"4462",NA,"","-105.964996338, 28.702899932900003"
4961,medium_airport,General Pedro Jose Mendez International Airport,MX,Ciudad Victoria,MX-TAM,"",MMCV,CVM,"761",NA,"","-98.9564971924, 23.7033004761"
4962,medium_airport,Captain Rogelio Castillo National Airport,MX,Celaya,MX-GUA,"",MMCY,CYW,"5709",NA,CYA,"-100.887001, 20.546"
4963,medium_airport,Cozumel International Airport,MX,Cozumel,MX-ROO,"",MMCZ,CZM,"15",NA,"","-86.92559814453125, 20.52239990234375"
4964,medium_airport,Ciudad ConstituciÃ³n Airport,MX,Ciudad ConstituciÃ³n,MX-BCS,"",MMDA,CUA,"213",NA,CCB,"-111.61499786377, 25.053800582886"
4965,small_airport,Ciudad Mante National Airport,MX,Ciudad Mante,MX-TAM,"",MMDM,MMC,"341",NA,CDM,"-99.017372, 22.743177"
4966,medium_airport,General Guadalupe Victoria International Airport,MX,Durango,MX-DUR,"",MMDO,DGO,"6104",NA,"","-104.527999878, 24.1242008209"
4967,medium_airport,Amado Nervo National Airport,MX,Tepic,MX-NAY,"",MMEP,TPQ,"3020",NA,TNY,"-104.843002, 21.4195"
4968,small_airport,Ensenada International Airport,MX,Ensenada,MX-BCN,"",MMES,ESE,"66",NA,ENS,"-116.602997, 31.7953"
4969,large_airport,Don Miguel Hidalgo Y Costilla International Airport,MX,Guadalajara,MX-JAL,"",MMGL,GDL,"5016",NA,"","-103.31099700927734, 20.521799087524414"
4970,medium_airport,General JosÃ© MarÃ­a YÃ¡Ã±ez International Airport,MX,Guaymas,MX-SON,"",MMGM,GYM,"59",NA,"","-110.92500305175781, 27.9689998626709"
4971,small_airport,Guerrero Negro Airport,MX,Guerrero Negro,MX-BCN,"",MMGR,GUB,"59",NA,GRN,"-114.024002, 28.0261"
4972,small_airport,Tehuacan Airport,MX,"",MX-PUE,"",MMHC,TCN,"5509",NA,"","-97.4198989868164, 18.49720001220703"
4973,large_airport,General Ignacio P. Garcia International Airport,MX,Hermosillo,MX-SON,"",MMHO,HMO,"627",NA,"","-111.047996521, 29.095899581900003"
4974,medium_airport,Licenciado Miguel de la Madrid Airport,MX,Colima,MX-COL,"",MMIA,CLQ,"2467",NA,COL,"-103.577002, 19.277"
4975,small_airport,Isla Mujeres Airport,MX,"",MX-ROO,"",MMIM,ISJ,"7",NA,"","-86.73999786376953, 21.2450008392334"
4976,medium_airport,Plan De Guadalupe International Airport,MX,Saltillo,MX-COA,"",MMIO,SLW,"4778",NA,"","-100.92900085449219, 25.54949951171875"
4977,medium_airport,Ixtepec Airport,MX,Ixtepec,MX-OAX,"",MMIT,IZT,"164",NA,"","-95.093697, 16.449301"
4978,medium_airport,El Lencero Airport,MX,Xalapa,MX-VER,"",MMJA,JAL,"3127",NA,"","-96.7975006104, 19.4750995636"
4979,small_airport,Atizapan De Zaragoza Airport,MX,"",MX-MEX,"",MMJC,AZP,"8120",NA,"","-99.28880310059999, 19.5748004913"
4980,medium_airport,LÃ¡zaro CÃ¡rdenas Airport,MX,LÃ¡zaro CÃ¡rdenas,MX-MIC,"",MMLC,LZC,"39",NA,"","-102.221000671, 18.0016994476"
4981,medium_airport,Valle del Fuerte International Airport,MX,Los Mochis,MX-SIN,"",MMLM,LMM,"16",NA,"","-109.081001282, 25.6851997375"
4982,medium_airport,Del BajÃ­o International Airport,MX,Silao,MX-GUA,"",MMLO,BJX,"5956",NA,BJ1,"-101.481003, 20.9935"
4983,medium_airport,Manuel MÃ¡rquez de LeÃ³n International Airport,MX,La Paz,MX-BCS,"",MMLP,LAP,"69",NA,"","-110.361999512, 24.072700500499998"
4984,medium_airport,Loreto International Airport,MX,Loreto,MX-BCS,"",MMLT,LTO,"34",NA,"","-111.3479995727539, 25.989200592041016"
4985,medium_airport,General Servando Canales International Airport,MX,Matamoros,MX-TAM,"",MMMA,MAM,"25",NA,"","-97.5252990723, 25.7698993683"
4986,medium_airport,Licenciado Manuel Crescencio Rejon Int Airport,MX,MÃ©rida,MX-YUC,"",MMMD,MID,"38",NA,"","-89.657699585, 20.937000274699997"
4987,small_airport,Mulege Airport,MX,Mulege,MX-BCS,"",MMMG,MUG,"66",NA,"","-111.970725, 26.905347"
4988,medium_airport,General Rodolfo SÃ¡nchez Taboada International Airport,MX,Mexicali,MX-BCN,"",MMML,MXL,"74",NA,M1L,"-115.241997, 32.6306"
4989,medium_airport,General Francisco J. Mujica International Airport,MX,Morelia,MX-MIC,"",MMMM,MLM,"6033",NA,"","-101.025001526, 19.849899292"
4990,medium_airport,MinatitlÃ¡n/Coatzacoalcos National Airport,MX,MinatitlÃ¡n,MX-VER,"",MMMT,MTT,"36",NA,"","-94.58070373540001, 18.1033992767"
4991,medium_airport,Monclova International Airport,MX,"",MX-COA,"",MMMV,LOV,"1864",NA,MOV,"-101.470001, 26.9557"
4992,large_airport,Licenciado Benito Juarez International Airport,MX,Mexico City,MX-DIF,"",MMMX,MEX,"7316",NA,ME1,"-99.072098, 19.4363"
4993,large_airport,General Mariano Escobedo International Airport,MX,Monterrey,MX-NLE,"",MMMY,MTY,"1278",NA,"","-100.107002258, 25.7784996033"
4994,medium_airport,General Rafael Buelna International Airport,MX,MazatlÃ¡n,MX-SIN,"",MMMZ,MZT,"38",NA,"","-106.26599884, 23.1613998413"
4995,small_airport,Nogales International Airport,MX,"",MX-SON,"",MMNG,NOG,"3990",NA,"","-110.97599792480469, 31.22610092163086"
4996,medium_airport,QuetzalcÃ³atl International Airport,MX,Nuevo Laredo,MX-TAM,"",MMNL,NLD,"484",NA,"","-99.5705032349, 27.4438991547"
4997,medium_airport,XoxocotlÃ¡n International Airport,MX,Oaxaca,MX-OAX,"",MMOX,OAX,"4989",NA,"","-96.726600647, 16.9999008179"
4998,medium_airport,El TajÃ­n National Airport,MX,Poza Rica,MX-VER,"",MMPA,PAZ,"497",NA,"","-97.46080017090001, 20.6026992798"
4999,medium_airport,Hermanos SerdÃ¡n International Airport,MX,Puebla,MX-PUE,"",MMPB,PBC,"7361",NA,"","-98.3713989258, 19.1581001282"
5000,medium_airport,Piedras Negras International Airport,MX,"",MX-COA,"",MMPG,PDS,"901",NA,PNG,"-100.535004, 28.627399"
5001,small_airport,Punta Colorada Airport,MX,La Ribera,MX-BCS,"",MMPL,PCO,"55",NA,PCL,"-109.535826, 23.575011"
5002,medium_airport,Licenciado y General Ignacio Lopez Rayon Airport,MX,"",MX-MIC,"",MMPN,UPN,"5258",NA,"","-102.03900146484375, 19.396699905395508"
5003,small_airport,Palenque International Airport,MX,"",MX-CHP,"",MMPQ,PQM,"200",NA,"","-92.015484, 17.533153"
5004,large_airport,Licenciado Gustavo DÃ­az Ordaz International Airport,MX,Puerto Vallarta,MX-JAL,"",MMPR,PVR,"23",NA,"","-105.25399780273438, 20.680099487304688"
5005,medium_airport,Puerto Escondido International Airport,MX,Puerto Escondido,MX-OAX,"",MMPS,PXM,"294",NA,P1M,"-97.089103, 15.8769"
5006,medium_airport,QuerÃ©taro Intercontinental Airport,MX,QuerÃ©taro,MX-QUE,"",MMQT,QRO,"6296",NA,QET,"-100.185997, 20.6173"
5007,medium_airport,General Lucio Blanco International Airport,MX,Reynosa,MX-TAM,"",MMRX,REX,"139",NA,REI,"-98.2285, 26.0089"
5008,closed,San Cristobal de las Casas Airport,MX,San Cristobal de las Casas,MX-CHP,"",MMSC,SZT,"7707",NA,"","-92.530097961426, 16.690299987793"
5009,large_airport,Los Cabos International Airport,MX,San JosÃ© del Cabo,MX-BCS,"",MMSD,SJD,"374",NA,"","-109.72100067138672, 23.15180015563965"
5010,small_airport,San Felipe International Airport,MX,Mexicali,MX-BCN,"",MMSF,SFH,"148",NA,SFE,"-114.80899810791, 30.930200576782"
5011,small_airport,Santa Lucia Air Force Base,MX,Reyes Acozac,MX-MEX,"",MMSM,NLU,"7369",NA,"","-99.01640319820001, 19.755300521900004"
5012,medium_airport,Ponciano Arriaga International Airport,MX,San Luis PotosÃ­,MX-SLP,"",MMSP,SLP,"6035",NA,"","-100.930999756, 22.254299163800003"
5013,medium_airport,Francisco Sarabia International Airport,MX,TorreÃ³n,MX-COA,"",MMTC,TRC,"3688",NA,"","-103.411003113, 25.568300247199996"
5014,medium_airport,Angel Albino Corzo International Airport,MX,Tuxtla GutiÃ©rrez,MX-CHP,"",MMTG,TGZ,"1499",NA,TGZ,"-93.02249908450001, 16.5636005402"
5015,large_airport,General Abelardo L. RodrÃ­guez International Airport,MX,Tijuana,MX-BCN,"",MMTJ,TIJ,"489",NA,"","-116.97000122070312, 32.541099548339844"
5016,medium_airport,General Francisco Javier Mina International Airport,MX,Tampico,MX-TAM,"",MMTM,TAM,"80",NA,"","-97.8658981323, 22.2964000702"
5017,small_airport,Tamuin Airport,MX,"",MX-SLP,"",MMTN,TSL,"164",NA,TMN,"-98.806502, 22.0383"
5018,medium_airport,Licenciado Adolfo Lopez Mateos International Airport,MX,Toluca,MX-MEX,"",MMTO,TLC,"8466",NA,"","-99.56600189210002, 19.3370990753"
5019,medium_airport,Tapachula International Airport,MX,Tapachula,MX-CHP,"",MMTP,TAP,"97",NA,"","-92.3700027466, 14.7943000793"
5020,large_airport,CancÃºn International Airport,MX,CancÃºn,MX-ROO,"",MMUN,CUN,"22",NA,"","-86.8770980835, 21.036500930800003"
5021,small_airport,Mal Airport,PG,Mal Island,PG-ESW,"",AYMM,MMV,"6",OC,MAL,"144.171111, -1.394444"
5022,medium_airport,Carlos Rovirosa PÃ©rez International Airport,MX,Villahermosa,MX-TAB,"",MMVA,VSA,"46",NA,"","-92.81739807128906, 17.996999740600586"
5023,medium_airport,General Heriberto Jara International Airport,MX,Veracruz,MX-VER,"",MMVR,VER,"90",NA,"","-96.1873016357, 19.1459007263"
5024,medium_airport,General Leobardo C. Ruiz International Airport,MX,Zacatecas,MX-ZAC,"",MMZC,ZCL,"7141",NA,"","-102.68699646, 22.8971004486"
5025,medium_airport,Ixtapa Zihuatanejo International Airport,MX,Ixtapa,MX-GRO,"",MMZH,ZIH,"26",NA,"","-101.460998535, 17.601600647"
5026,small_airport,Zamora Airport,MX,"",MX-MIC,"",MMZM,ZMM,"5141",NA,ZAM,"-102.276001, 20.045"
5027,medium_airport,Playa De Oro International Airport,MX,Manzanillo,MX-COL,"",MMZO,ZLO,"30",NA,"","-104.558998108, 19.144800186199998"
5028,small_airport,Mandalgobi Airport,MN,Mandalgobi,MN-059,"",ZMMG,MXW,"4550",AS,"","106.268997192, 45.7380981445"
5029,small_airport,Ãlgii Airport,MN,Ãlgii,MN-071,"","",ULG,"",AS,"","89.96700286865234, 48.96699905395508"
5030,medium_airport,Bluefields Airport,NI,Bluefileds,NI-AS,"",MNBL,BEF,"20",NA,"","-83.77410125732422, 11.991000175476074"
5031,small_airport,San Pedro Airport,NI,Bonanza,NI-AN,"",MNBZ,BZA,"600",NA,"","-84.624311, 14.031524"
5032,small_airport,Costa Esmeralda Airport,NI,Tola,NI-RI,"",MNCE,ECI,"84",NA,ECI,"-86.033361, 11.427542"
5033,small_airport,Corn Island,NI,Corn Island,NI-AS,"",MNCI,RNI,"1",NA,"","-83.06379699707031, 12.1628999710083"
5034,medium_airport,Augusto C. Sandino (Managua) International Airport,NI,Managua,NI-MN,"",MNMG,MGA,"194",NA,"","-86.16819763183594, 12.141500473022461"
5035,small_airport,Nueva Guinea Airport,NI,Nueva Guinea,NI-AS,"",MNNG,NVG,"606",NA,"","-84.44999694824219, 11.666666984558105"
5036,closed,Maron Island Airport,PG,Hermit Islands,PG-MRL,"","",MNP,"4",OC,"","145.0168, -1.5504"
5037,medium_airport,Puerto Cabezas Airport,NI,Puerto Cabezas,NI-AN,"",MNPC,PUZ,"52",NA,"","-83.38670349121094, 14.047200202941895"
5038,small_airport,Rosita Airport,NI,La Rosita,NI-AN,"",MNRT,RFS,"193",NA,"","-84.40889739990234, 13.889699935913086"
5039,small_airport,San Carlos,NI,San Carlos,NI-SJ,"",MNSC,NCR,"91",NA,"","-84.7699966430664, 11.133399963378906"
5040,small_airport,Siuna,NI,Siuna,NI-AN,"",MNSI,SIU,"606",NA,"","-84.77777862548828, 13.727222442626953"
5041,small_airport,Waspam Airport,NI,Waspam,NI-AN,"",MNWP,WSP,"98",NA,"","-83.96939849853516, 14.7391996383667"
5042,small_airport,Maleo Airport,ID,Morowali,ID-ST,"","",MOH,"12",AS,MOH,"121.660278, -2.203333"
5043,small_airport,Capt Justiniano Montenegro Airport,PA,Pedasi,PA-7,"",MP00,PDM,"16",NA,MP00,"-80.023300170898, 7.5568799972534"
5044,medium_airport,Bocas Del Toro International Airport,PA,Isla ColÃ³n,PA-1,"",MPBO,BOC,"10",NA,"","-82.25080108642578, 9.340849876403809"
